NAME,S,X,Y,PX,PY,ALFX,ALFY,BETX,BETY,EMITX,EMITY,DX,DY,SIGX,SIGY
RF134,61.0015,0,0,0,0,2.480007506,-14.42318879,2.212280317,14.74335937,0,0,0,0,0.028930537754908038,0.07468521824389263
DR201,61.0785,0,0,0,0,2.22998286,-15.5199174,1.847937346,17.05961894,0,0,0,0,0.026441132339603504,0.0803380140271888
QM68,61.305,0,0,0,0,0.5041127531,1.9272898,1.165258386,21.85769591,0,0,0,0,0.020996530983970946,0.09093658031053148
DR202,61.5315,0,0,0,0,-0.779722341,17.87817249,1.304420313,15.60110624,0,0,0,0,0.022214943100861643,0.076827044387381
RF135,61.6085,0,0,0,0,-0.8882604108,16.16914462,1.436272521,12.992918,0,0,0,0,0.02331067526637045,0.0701115837342678
DR203,61.7625,0,0,0,0,-1.08157969,13.03423182,1.741997596,8.46046664,0,0,0,0,0.02567202956754161,0.05657617564476628
RF136,61.9165,0,0,0,0,-1.29409953,9.854671896,2.113347257,4.914172484,0,0,0,0,0.02827625313241957,0.04311829967186297
DR204,61.9935,0,0,0,0,-1.39257678,8.301155654,2.322396254,3.50147624,0,0,0,0,0.029641801167525614,0.036396700959702565
QM69,62.22,0,0,0,0,0.8289946783,3.071365855,2.651620774,0.9113819313,0,0,0,0,0.031673213994473697,0.018568919595413166
DR205,62.4465,0,0,0,0,2.403529088,0.5508836805,1.692043412,0.1675344428,0,0,0,0,0.025301261733496633,0.007961382345286396
RF137,62.5235,0,0,0,0,2.079782713,-0.0556624064,1.345809248,0.1292521957,0,0,0,0,0.02256462824054346,0.00699286901366338
DR206,62.6775,0,0,0,0,1.463097062,-1.265126125,0.7936762626,0.3350878326,0,0,0,0,0.017328386432341365,0.011259413215104272
RF138,62.8315,0,0,0,0,0.8425389101,-2.482784675,0.4348953683,0.9203083947,0,0,0,0,0.012827110021421012,0.01865963397253008
DR207,62.9085,0,0,0,0,0.5359540926,-3.089810807,0.3274032952,1.354848026,0,0,0,0,0.011129558886634172,0.022640276165886947
QM70,63.135,0,0,0,0,-0.6214912764,-2.245399068,0.3245168008,2.827258398,0,0,0,0,0.011080389359695806,0.03270537853000992
DR208,63.3615,0,0,0,0,-2.328256995,0.3547379171,1.00368727,3.065271904,0,0,0,0,0.01948658052943381,0.034054219490839144
RF139,63.4385,0,0,0,0,-2.83952165,0.2994734192,1.40935933,3.020041854,0,0,0,0,0.023091242173858897,0.0338020398568421
DR209,63.5925,0,0,0,0,-3.841666583,0.243242701,2.45057236,2.935463621,0,0,0,0,0.030448800871862157,0.03332535465038164
RF140,63.7465,0,0,0,0,-4.877101547,0.1619105038,3.813996494,2.875844506,0,0,0,0,0.037986263225769874,0.03298520054407522
DR210,63.8235,0,0,0,0,-5.382774236,0.1341444468,4.612328152,2.85280816,0,0,0,0,0.04177308289281811,0.03285282442155199
QM71,64.05,0,0,0,0,-0.7095545792,-2.731660077,6.534279338,3.21354322,0,0,0,0,0.049720475900414694,0.03486811753400223
DR211,64.2765,0,0,0,0,4.517242068,-8.005920937,5.151920887,5.817824841,0,0,0,0,0.044149015278191414,0.04691554324213067
RF141,64.3535,0,0,0,0,4.155183188,-8.938327025,4.485607196,7.1498179,0,0,0,0,0.0411952410579574,0.052009648542915045
DR212,64.5075,0,0,0,0,3.523125379,-10.69449081,3.293786531,10.19720755,0,0,0,0,0.03530076794337231,0.062112220868194686
RF142,64.6615,0,0,0,0,2.871351454,-12.56895723,2.304053824,13.82501743,0,0,0,0,0.029524512726344838,0.07232180761370276
DR213,64.7385,0,0,0,0,2.56089885,-13.45871182,1.883736978,15.83889145,0,0,0,0,0.026696022530401053,0.07741031234920133
QM72,64.965,0,0,0,0,0.7351353302,2.671550685,1.082249763,19.82882688,0,0,0,0,0.020234858804599087,0.08661337049107368
DR214,65.1915,0,0,0,0,-0.4464370074,16.72884303,1.09102374,13.8164092,0,0,0,0,0.02031671689605263,0.07229928830412873
RF143,65.2685,0,0,0,0,-0.5414014132,15.05959939,1.169651157,11.37814247,0,0,0,0,0.021036069936199664,0.06561031341192067
DR215,65.4225,0,0,0,0,-0.7118756586,11.97254679,1.362903564,7.20984846,0,0,0,0,0.022707482712384656,0.05222753116824146
RF144,65.5765,0,0,0,0,-0.8958820326,8.851901396,1.612784102,4.003652593,0,0,0,0,0.024701569325827403,0.038919264239165176
DR216,65.6535,0,0,0,0,-0.9817425074,7.329275226,1.757021471,2.760629667,0,0,0,0,0.02578249623148766,0.03231770438083905
QM73,65.80525,0,0,0,0,-0.2321956975,3.881488382,2.01248558,1.037060875,0,0,0,0,0.027593247552078957,0.01980790541903119
MIDBETA$END,65.88,0,0,0,0,0.6341587095,2.485407131,1.982168151,0.5675161077,0,0,0,0,0.027384617264195037,0.014652965426024967
