S,emit_x,beta_x,alpha_x,gamma_x,emit_y,beta_y,alpha_y,gamma_y
26.2315,7.468723444852506e-05,1.7212133421394387,3.091753044177018,6.134589261929192,7.687826185938539e-05,5.322912074342413,-2.2391271908732175,1.1297745468866704
26.6845,7.481893649720692e-05,0.36994106672349303,0.03160710708467117,2.705833710444598,7.652170517735597e-05,4.37345614442406,7.0671551116719655,11.648609175464841
26.8385,7.443651547019595e-05,0.42532131233628956,-0.3910699004347749,2.7107404063365417,7.559625396386539e-05,2.5214206539754014,5.274541092660821,11.430375051750003
27.1465,7.406059062302297e-05,0.9254607781591404,-1.2444686294797445,2.753981832519026,7.413887191782097e-05,0.3675065324885712,1.79206044378242,11.459607549426657
27.5995,7.408637102661215e-05,1.6244061281967608,0.9993864588723735,1.2304640197314962,7.300859842138043e-05,1.3639507684189887,-5.059216706604328,19.498998277784235
27.7535,7.369578273220654e-05,1.3525110036163313,0.7801674473645064,1.1893886568212948,7.257977418412581e-05,3.406890980684008,-8.149530852363798,19.78779288678454
28.0615,7.329100813612472e-05,0.9878027970765613,0.39055594835240204,1.1667652209574735,7.275931552625734e-05,10.341908117481486,-14.412163931205848,20.18104075273655
28.5145,7.331920242538504e-05,1.43711952162527,-2.329219280209446,4.470931163771918,7.341726953544891e-05,16.754969514773094,13.213413444093336,10.480132159579432
28.6685,7.306299096913508e-05,2.2790827446020905,-3.0708913498338606,4.576566474906768,7.338587851426965e-05,12.89687885800171,11.249042487055105,9.889288585233139
28.9765,7.281273955749995e-05,4.65890837468787,-4.593688089948862,4.744023382777681,7.329079044934983e-05,6.841883150448179,7.984103007557747,9.463169629117601
29.4295,7.279572356568425e-05,5.873725206772124,6.2382673040434105,6.795683752906219,7.316558608525977e-05,3.100973276871326,-0.7506335849747041,0.504180668228587
29.5835,7.245901557592773e-05,4.108740087043149,5.088972925532108,6.54644608005752,7.282486018983079e-05,3.3639049427393704,-0.9006432700165259,0.5384094766813351
29.8915,7.20050497471242e-05,1.5803810725957175,3.0190626123936957,6.4001899497191275,7.250470347608115e-05,3.9980335460611873,-1.1520712697629125,0.5821032224469265
30.3445,7.18791681578826e-05,0.29815653101873346,-0.0776828692055024,3.3741827647732765,7.231039029153138e-05,2.9178192224330517,5.1633872236135305,9.47987709735849
30.4985,7.1576239239174e-05,0.40573185577134885,-0.6101826763110599,3.3823395401407756,7.168976786767322e-05,1.550569233783088,3.6681904542555137,9.32278346154358
30.8065,7.132787245442881e-05,1.110691608812895,-1.676485942045895,3.430839923199095,7.090238676560227e-05,0.17222968356329918,0.7767285447550439,9.309122556960565
31.2595,7.138841933842947e-05,2.0675095975308473,1.2156355943725234,1.198432114300485,7.055071372131693e-05,1.8156629544985492,-5.872156747217398,19.542297085468878
31.4135,7.108463769014922e-05,1.7286342601197073,0.9958454916463093,1.1521860286943257,7.038191866388145e-05,4.104995144602798,-8.952827878514784,19.769360051256278
31.7215,7.080114745684799e-05,1.231833337897276,0.6177777153293184,1.1216203223692343,7.095495669091423e-05,11.371031916407278,-15.056510211561154,20.02443590210127
32.1745,7.077233916458999e-05,1.5087724422927156,-2.1913438250887043,3.8455022090261344,7.176788701081525e-05,17.51634875392856,14.411146853901158,11.913507579477846
32.3285,7.039395776437087e-05,2.2768760984724867,-2.823688867455125,3.9410220109078264,7.181699489416513e-05,13.38841347913892,12.268775057156695,11.317460551932063
